song_id,segment_id,transformation,metric,metric_parameters,value
164,01,interval_modification,edit_distance,{},0.733333
164,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.414634
164,01,interval_modification,longest_common_subsequence,{},0.733333
164,01,ornamentation,edit_distance,{},0.666667
164,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.422222
164,01,ornamentation,longest_common_subsequence,{},0.666667
164,01,simplification,edit_distance,{},0.466667
164,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.162791
164,01,simplification,longest_common_subsequence,{},0.500000
164,01,transpose,edit_distance,{},1.000000
164,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
164,01,transpose,longest_common_subsequence,{},1.000000
164,02,interval_modification,edit_distance,{},0.758621
164,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.435897
164,02,interval_modification,longest_common_subsequence,{},0.758621
164,02,ornamentation,edit_distance,{},0.657143
164,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.409091
164,02,ornamentation,longest_common_subsequence,{},0.657143
164,02,simplification,edit_distance,{},0.620690
164,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.411765
164,02,simplification,longest_common_subsequence,{},0.620690
164,02,transpose,edit_distance,{},1.000000
164,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
164,02,transpose,longest_common_subsequence,{},1.000000
167,01,interval_modification,edit_distance,{},0.761905
167,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.481481
167,01,interval_modification,longest_common_subsequence,{},0.761905
167,01,ornamentation,edit_distance,{},0.720000
167,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.517241
167,01,ornamentation,longest_common_subsequence,{},0.720000
167,01,simplification,edit_distance,{},0.476190
167,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.172414
167,01,simplification,longest_common_subsequence,{},0.476190
167,01,transpose,edit_distance,{},1.000000
167,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
167,01,transpose,longest_common_subsequence,{},1.000000
167,02,interval_modification,edit_distance,{},0.727273
167,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.354839
167,02,interval_modification,longest_common_subsequence,{},0.727273
167,02,ornamentation,edit_distance,{},0.730769
167,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.483871
167,02,ornamentation,longest_common_subsequence,{},0.730769
167,02,simplification,edit_distance,{},0.590909
167,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.333333
167,02,simplification,longest_common_subsequence,{},0.590909
167,02,transpose,edit_distance,{},1.000000
167,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
167,02,transpose,longest_common_subsequence,{},1.000000
176,01,interval_modification,edit_distance,{},0.733333
176,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.473684
176,01,interval_modification,longest_common_subsequence,{},0.733333
176,01,ornamentation,edit_distance,{},0.722222
176,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.550000
176,01,ornamentation,longest_common_subsequence,{},0.722222
176,01,simplification,edit_distance,{},0.666667
176,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.333333
176,01,simplification,longest_common_subsequence,{},0.666667
176,01,transpose,edit_distance,{},1.000000
176,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
176,01,transpose,longest_common_subsequence,{},1.000000
176,02,interval_modification,edit_distance,{},0.750000
176,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.466667
176,02,interval_modification,longest_common_subsequence,{},0.750000
176,02,ornamentation,edit_distance,{},0.785714
176,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.500000
176,02,ornamentation,longest_common_subsequence,{},0.785714
176,02,simplification,edit_distance,{},0.583333
176,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.357143
176,02,simplification,longest_common_subsequence,{},0.583333
176,02,transpose,edit_distance,{},1.000000
176,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
176,02,transpose,longest_common_subsequence,{},1.000000
197,01,interval_modification,edit_distance,{},0.750000
197,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.409836
197,01,interval_modification,longest_common_subsequence,{},0.772727
197,01,ornamentation,edit_distance,{},0.716981
197,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.461538
197,01,ornamentation,longest_common_subsequence,{},0.716981
197,01,simplification,edit_distance,{},0.704545
197,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.595745
197,01,simplification,longest_common_subsequence,{},0.704545
197,01,transpose,edit_distance,{},1.000000
197,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
197,01,transpose,longest_common_subsequence,{},1.000000
197,02,interval_modification,edit_distance,{},0.754386
197,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.400000
197,02,interval_modification,longest_common_subsequence,{},0.754386
197,02,ornamentation,edit_distance,{},0.720588
197,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.464286
197,02,ornamentation,longest_common_subsequence,{},0.720588
197,02,simplification,edit_distance,{},0.719298
197,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.580645
197,02,simplification,longest_common_subsequence,{},0.719298
197,02,transpose,edit_distance,{},1.000000
197,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
197,02,transpose,longest_common_subsequence,{},1.000000
204,01,interval_modification,edit_distance,{},0.757576
204,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.444444
204,01,interval_modification,longest_common_subsequence,{},0.772727
204,01,ornamentation,edit_distance,{},0.721519
204,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.521277
204,01,ornamentation,longest_common_subsequence,{},0.721519
204,01,simplification,edit_distance,{},0.575758
204,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.361446
204,01,simplification,longest_common_subsequence,{},0.575758
204,01,transpose,edit_distance,{},1.000000
204,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
204,01,transpose,longest_common_subsequence,{},1.000000
204,02,interval_modification,edit_distance,{},0.757576
204,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.477273
204,02,interval_modification,longest_common_subsequence,{},0.757576
204,02,ornamentation,edit_distance,{},0.696203
204,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.489583
204,02,ornamentation,longest_common_subsequence,{},0.696203
204,02,simplification,edit_distance,{},0.636364
204,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.395062
204,02,simplification,longest_common_subsequence,{},0.636364
204,02,transpose,edit_distance,{},1.000000
204,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
204,02,transpose,longest_common_subsequence,{},1.000000
215,01,interval_modification,edit_distance,{},0.744681
215,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.437500
215,01,interval_modification,longest_common_subsequence,{},0.744681
215,01,ornamentation,edit_distance,{},0.732143
215,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.463768
215,01,ornamentation,longest_common_subsequence,{},0.732143
215,01,simplification,edit_distance,{},0.659574
215,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.454545
215,01,simplification,longest_common_subsequence,{},0.659574
215,01,transpose,edit_distance,{},1.000000
215,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
215,01,transpose,longest_common_subsequence,{},1.000000
215,02,interval_modification,edit_distance,{},0.740741
215,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.394737
215,02,interval_modification,longest_common_subsequence,{},0.740741
215,02,ornamentation,edit_distance,{},0.707692
215,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.444444
215,02,ornamentation,longest_common_subsequence,{},0.723077
215,02,simplification,edit_distance,{},0.611111
215,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.437500
215,02,simplification,longest_common_subsequence,{},0.611111
215,02,transpose,edit_distance,{},1.000000
215,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
215,02,transpose,longest_common_subsequence,{},1.000000
221,01,interval_modification,edit_distance,{},0.750000
221,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.421687
221,01,interval_modification,longest_common_subsequence,{},0.750000
221,01,ornamentation,edit_distance,{},0.680556
221,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.428571
221,01,ornamentation,longest_common_subsequence,{},0.694444
221,01,simplification,edit_distance,{},0.583333
221,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.355263
221,01,simplification,longest_common_subsequence,{},0.583333
221,01,transpose,edit_distance,{},1.000000
221,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
221,01,transpose,longest_common_subsequence,{},1.000000
221,02,interval_modification,edit_distance,{},0.753846
221,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.391304
221,02,interval_modification,longest_common_subsequence,{},0.753846
221,02,ornamentation,edit_distance,{},0.679487
221,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.424242
221,02,ornamentation,longest_common_subsequence,{},0.679487
221,02,simplification,edit_distance,{},0.584615
221,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.333333
221,02,simplification,longest_common_subsequence,{},0.584615
221,02,transpose,edit_distance,{},1.000000
221,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
221,02,transpose,longest_common_subsequence,{},1.000000
224,01,interval_modification,edit_distance,{},0.754098
224,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.390805
224,01,interval_modification,longest_common_subsequence,{},0.770492
224,01,ornamentation,edit_distance,{},0.684932
224,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.437838
224,01,ornamentation,longest_common_subsequence,{},0.691781
224,01,simplification,edit_distance,{},0.557377
224,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.370130
224,01,simplification,longest_common_subsequence,{},0.557377
224,01,transpose,edit_distance,{},1.000000
224,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
224,01,transpose,longest_common_subsequence,{},1.000000
224,02,interval_modification,edit_distance,{},0.752809
224,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.419355
224,02,interval_modification,longest_common_subsequence,{},0.752809
224,02,ornamentation,edit_distance,{},0.663551
224,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.426471
224,02,ornamentation,longest_common_subsequence,{},0.663551
224,02,simplification,edit_distance,{},0.696629
224,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.540000
224,02,simplification,longest_common_subsequence,{},0.696629
224,02,transpose,edit_distance,{},1.000000
224,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
224,02,transpose,longest_common_subsequence,{},1.000000
226,01,interval_modification,edit_distance,{},0.748031
226,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.423729
226,01,interval_modification,longest_common_subsequence,{},0.748031
226,01,ornamentation,edit_distance,{},0.723684
226,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.513661
226,01,ornamentation,longest_common_subsequence,{},0.723684
226,01,simplification,edit_distance,{},0.582677
226,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.366460
226,01,simplification,longest_common_subsequence,{},0.582677
226,01,transpose,edit_distance,{},1.000000
226,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
226,01,transpose,longest_common_subsequence,{},1.000000
226,02,interval_modification,edit_distance,{},0.750000
226,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.426966
226,02,interval_modification,longest_common_subsequence,{},0.757812
226,02,ornamentation,edit_distance,{},0.740260
226,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.505376
226,02,ornamentation,longest_common_subsequence,{},0.740260
226,02,simplification,edit_distance,{},0.656250
226,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.531034
226,02,simplification,longest_common_subsequence,{},0.656250
226,02,transpose,edit_distance,{},1.000000
226,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
226,02,transpose,longest_common_subsequence,{},1.000000
229,01,interval_modification,edit_distance,{},0.750000
229,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.392405
229,01,interval_modification,longest_common_subsequence,{},0.750000
229,01,ornamentation,edit_distance,{},0.701493
229,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.475610
229,01,ornamentation,longest_common_subsequence,{},0.701493
229,01,simplification,edit_distance,{},0.571429
229,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.333333
229,01,simplification,longest_common_subsequence,{},0.571429
229,01,transpose,edit_distance,{},1.000000
229,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
229,01,transpose,longest_common_subsequence,{},1.000000
229,02,interval_modification,edit_distance,{},0.745455
229,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.402597
229,02,interval_modification,longest_common_subsequence,{},0.745455
229,02,ornamentation,edit_distance,{},0.696970
229,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.451220
229,02,ornamentation,longest_common_subsequence,{},0.712121
229,02,simplification,edit_distance,{},0.600000
229,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.362319
229,02,simplification,longest_common_subsequence,{},0.600000
229,02,transpose,edit_distance,{},1.000000
229,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
229,02,transpose,longest_common_subsequence,{},1.000000
234,01,interval_modification,edit_distance,{},0.753846
234,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.391304
234,01,interval_modification,longest_common_subsequence,{},0.753846
234,01,ornamentation,edit_distance,{},0.705128
234,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.438776
234,01,ornamentation,longest_common_subsequence,{},0.705128
234,01,simplification,edit_distance,{},0.661538
234,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.493333
234,01,simplification,longest_common_subsequence,{},0.661538
234,01,transpose,edit_distance,{},1.000000
234,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
234,01,transpose,longest_common_subsequence,{},1.000000
234,02,interval_modification,edit_distance,{},0.756757
234,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.431373
234,02,interval_modification,longest_common_subsequence,{},0.756757
234,02,ornamentation,edit_distance,{},0.707865
234,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.533333
234,02,ornamentation,longest_common_subsequence,{},0.707865
234,02,simplification,edit_distance,{},0.581081
234,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.322917
234,02,simplification,longest_common_subsequence,{},0.581081
234,02,transpose,edit_distance,{},1.000000
234,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
234,02,transpose,longest_common_subsequence,{},1.000000
239,01,interval_modification,edit_distance,{},0.747475
239,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.410072
239,01,interval_modification,longest_common_subsequence,{},0.747475
239,01,ornamentation,edit_distance,{},0.697479
239,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.440000
239,01,ornamentation,longest_common_subsequence,{},0.697479
239,01,simplification,edit_distance,{},0.575758
239,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.346457
239,01,simplification,longest_common_subsequence,{},0.585859
239,01,transpose,edit_distance,{},1.000000
239,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
239,01,transpose,longest_common_subsequence,{},1.000000
239,02,interval_modification,edit_distance,{},0.746269
239,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.404255
239,02,interval_modification,longest_common_subsequence,{},0.746269
239,02,ornamentation,edit_distance,{},0.700000
239,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.450000
239,02,ornamentation,longest_common_subsequence,{},0.700000
239,02,simplification,edit_distance,{},0.611940
239,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.369048
239,02,simplification,longest_common_subsequence,{},0.611940
239,02,transpose,edit_distance,{},1.000000
239,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
239,02,transpose,longest_common_subsequence,{},1.000000
251,01,interval_modification,edit_distance,{},0.754098
251,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.411765
251,01,interval_modification,longest_common_subsequence,{},0.754098
251,01,ornamentation,edit_distance,{},0.767123
251,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.534884
251,01,ornamentation,longest_common_subsequence,{},0.780822
251,01,simplification,edit_distance,{},0.590164
251,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.350649
251,01,simplification,longest_common_subsequence,{},0.606557
251,01,transpose,edit_distance,{},1.000000
251,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
251,01,transpose,longest_common_subsequence,{},1.000000
251,02,interval_modification,edit_distance,{},0.753623
251,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.462366
251,02,interval_modification,longest_common_subsequence,{},0.768116
251,02,ornamentation,edit_distance,{},0.722892
251,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.530612
251,02,ornamentation,longest_common_subsequence,{},0.722892
251,02,simplification,edit_distance,{},0.666667
251,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.493671
251,02,simplification,longest_common_subsequence,{},0.666667
251,02,transpose,edit_distance,{},1.000000
251,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
251,02,transpose,longest_common_subsequence,{},1.000000
271,01,interval_modification,edit_distance,{},0.753846
271,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.422222
271,01,interval_modification,longest_common_subsequence,{},0.753846
271,01,ornamentation,edit_distance,{},0.730769
271,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.500000
271,01,ornamentation,longest_common_subsequence,{},0.730769
271,01,simplification,edit_distance,{},0.646154
271,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.417722
271,01,simplification,longest_common_subsequence,{},0.646154
271,01,transpose,edit_distance,{},1.000000
271,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
271,01,transpose,longest_common_subsequence,{},1.000000
271,02,interval_modification,edit_distance,{},0.746479
271,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.473684
271,02,interval_modification,longest_common_subsequence,{},0.760563
271,02,ornamentation,edit_distance,{},0.741176
271,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.509804
271,02,ornamentation,longest_common_subsequence,{},0.741176
271,02,simplification,edit_distance,{},0.661972
271,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.487805
271,02,simplification,longest_common_subsequence,{},0.661972
271,02,transpose,edit_distance,{},1.000000
271,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
271,02,transpose,longest_common_subsequence,{},1.000000
274,01,interval_modification,edit_distance,{},0.754717
274,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.424658
274,01,interval_modification,longest_common_subsequence,{},0.754717
274,01,ornamentation,edit_distance,{},0.656250
274,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.419753
274,01,ornamentation,longest_common_subsequence,{},0.671875
274,01,simplification,edit_distance,{},0.660377
274,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.428571
274,01,simplification,longest_common_subsequence,{},0.660377
274,01,transpose,edit_distance,{},1.000000
274,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
274,01,transpose,longest_common_subsequence,{},1.000000
274,02,interval_modification,edit_distance,{},0.741935
274,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.370787
274,02,interval_modification,longest_common_subsequence,{},0.741935
274,02,ornamentation,edit_distance,{},0.675676
274,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.440860
274,02,ornamentation,longest_common_subsequence,{},0.689189
274,02,simplification,edit_distance,{},0.661290
274,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.492958
274,02,simplification,longest_common_subsequence,{},0.661290
274,02,transpose,edit_distance,{},1.000000
274,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
274,02,transpose,longest_common_subsequence,{},1.000000
282,01,interval_modification,edit_distance,{},0.753425
282,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.398058
282,01,interval_modification,longest_common_subsequence,{},0.753425
282,01,ornamentation,edit_distance,{},0.704545
282,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.458716
282,01,ornamentation,longest_common_subsequence,{},0.704545
282,01,simplification,edit_distance,{},0.561644
282,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.312500
282,01,simplification,longest_common_subsequence,{},0.561644
282,01,transpose,edit_distance,{},1.000000
282,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
282,01,transpose,longest_common_subsequence,{},1.000000
282,02,interval_modification,edit_distance,{},0.747253
282,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.395349
282,02,interval_modification,longest_common_subsequence,{},0.747253
282,02,ornamentation,edit_distance,{},0.706422
282,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.466667
282,02,ornamentation,longest_common_subsequence,{},0.706422
282,02,simplification,edit_distance,{},0.571429
282,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.389381
282,02,simplification,longest_common_subsequence,{},0.582418
282,02,transpose,edit_distance,{},1.000000
282,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
282,02,transpose,longest_common_subsequence,{},1.000000
285,01,interval_modification,edit_distance,{},0.743590
285,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.452830
285,01,interval_modification,longest_common_subsequence,{},0.743590
285,01,ornamentation,edit_distance,{},0.734043
285,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.559633
285,01,ornamentation,longest_common_subsequence,{},0.734043
285,01,simplification,edit_distance,{},0.692308
285,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.488889
285,01,simplification,longest_common_subsequence,{},0.692308
285,01,transpose,edit_distance,{},1.000000
285,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
285,01,transpose,longest_common_subsequence,{},1.000000
285,02,interval_modification,edit_distance,{},0.750000
285,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.430233
285,02,interval_modification,longest_common_subsequence,{},0.750000
285,02,ornamentation,edit_distance,{},0.704698
285,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.497238
285,02,ornamentation,longest_common_subsequence,{},0.704698
285,02,simplification,edit_distance,{},0.637097
285,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.546763
285,02,simplification,longest_common_subsequence,{},0.645161
285,02,transpose,edit_distance,{},1.000000
285,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
285,02,transpose,longest_common_subsequence,{},1.000000
297,01,interval_modification,edit_distance,{},0.740741
297,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.452055
297,01,interval_modification,longest_common_subsequence,{},0.759259
297,01,ornamentation,edit_distance,{},0.707692
297,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.462500
297,01,ornamentation,longest_common_subsequence,{},0.707692
297,01,simplification,edit_distance,{},0.666667
297,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.508197
297,01,simplification,longest_common_subsequence,{},0.666667
297,01,transpose,edit_distance,{},1.000000
297,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
297,01,transpose,longest_common_subsequence,{},1.000000
297,02,interval_modification,edit_distance,{},0.750000
297,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.410256
297,02,interval_modification,longest_common_subsequence,{},0.767857
297,02,ornamentation,edit_distance,{},0.761194
297,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.493827
297,02,ornamentation,longest_common_subsequence,{},0.761194
297,02,simplification,edit_distance,{},0.696429
297,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.548387
297,02,simplification,longest_common_subsequence,{},0.696429
297,02,transpose,edit_distance,{},1.000000
297,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
297,02,transpose,longest_common_subsequence,{},1.000000
301,01,interval_modification,edit_distance,{},0.754098
301,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.406977
301,01,interval_modification,longest_common_subsequence,{},0.754098
301,01,ornamentation,edit_distance,{},0.726027
301,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.486034
301,01,ornamentation,longest_common_subsequence,{},0.726027
301,01,simplification,edit_distance,{},0.590164
301,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.352564
301,01,simplification,longest_common_subsequence,{},0.598361
301,01,transpose,edit_distance,{},1.000000
301,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
301,01,transpose,longest_common_subsequence,{},1.000000
301,02,interval_modification,edit_distance,{},0.752809
301,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.419355
301,02,interval_modification,longest_common_subsequence,{},0.764045
301,02,ornamentation,edit_distance,{},0.691589
301,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.458647
301,02,ornamentation,longest_common_subsequence,{},0.691589
301,02,simplification,edit_distance,{},0.662921
301,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.466667
301,02,simplification,longest_common_subsequence,{},0.662921
301,02,transpose,edit_distance,{},1.000000
301,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
301,02,transpose,longest_common_subsequence,{},1.000000
345,01,interval_modification,edit_distance,{},0.746032
345,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.409091
345,01,interval_modification,longest_common_subsequence,{},0.746032
345,01,ornamentation,edit_distance,{},0.671053
345,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.442105
345,01,ornamentation,longest_common_subsequence,{},0.671053
345,01,simplification,edit_distance,{},0.682540
345,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.479452
345,01,simplification,longest_common_subsequence,{},0.682540
345,01,transpose,edit_distance,{},1.000000
345,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
345,01,transpose,longest_common_subsequence,{},1.000000
345,02,interval_modification,edit_distance,{},0.746835
345,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.431193
345,02,interval_modification,longest_common_subsequence,{},0.746835
345,02,ornamentation,edit_distance,{},0.694737
345,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.457627
345,02,ornamentation,longest_common_subsequence,{},0.694737
345,02,simplification,edit_distance,{},0.607595
345,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.360000
345,02,simplification,longest_common_subsequence,{},0.607595
345,02,transpose,edit_distance,{},1.000000
345,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
345,02,transpose,longest_common_subsequence,{},1.000000
349,01,interval_modification,edit_distance,{},0.744681
349,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.419847
349,01,interval_modification,longest_common_subsequence,{},0.744681
349,01,ornamentation,edit_distance,{},0.681416
349,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.443662
349,01,ornamentation,longest_common_subsequence,{},0.681416
349,01,simplification,edit_distance,{},0.563830
349,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.317073
349,01,simplification,longest_common_subsequence,{},0.563830
349,01,transpose,edit_distance,{},1.000000
349,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
349,01,transpose,longest_common_subsequence,{},1.000000
349,02,interval_modification,edit_distance,{},0.752475
349,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.408451
349,02,interval_modification,longest_common_subsequence,{},0.752475
349,02,ornamentation,edit_distance,{},0.685950
349,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.486486
349,02,ornamentation,longest_common_subsequence,{},0.685950
349,02,simplification,edit_distance,{},0.653465
349,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.500000
349,02,simplification,longest_common_subsequence,{},0.653465
349,02,transpose,edit_distance,{},1.000000
349,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
349,02,transpose,longest_common_subsequence,{},1.000000
353,01,interval_modification,edit_distance,{},0.727273
